,T1,T2,F1_PWH_expand,F1_PWH_mea,F1_PWH_med,F1_PWH_num_nan,F1_PWH_num_num,F1_PWH_var,B2_QGAS_expand,B2_QGAS_mea,B2_QGAS_med,B2_QGAS_num_nan,B2_QGAS_num_num,B2_QGAS_var,D3_PWH_expand,D3_PWH_mea,D3_PWH_med,D3_PWH_num_nan,D3_PWH_num_num,D3_PWH_var,E1_PDC_expand,E1_PDC_mea,E1_PDC_med,E1_PDC_num_nan,E1_PDC_num_num,E1_PDC_var,B2_PWH_expand,B2_PWH_mea,B2_PWH_med,B2_PWH_num_nan,B2_PWH_num_num,B2_PWH_var,E1_PWH_expand,E1_PWH_mea,E1_PWH_med,E1_PWH_num_nan,E1_PWH_num_num,E1_PWH_var,D3_QGAS_expand,D3_QGAS_mea,D3_QGAS_med,D3_QGAS_num_nan,D3_QGAS_num_num,D3_QGAS_var,GJOA_SEP_1_QGAS_expand,GJOA_SEP_1_QGAS_mea,GJOA_SEP_1_QGAS_med,GJOA_SEP_1_QGAS_num_nan,GJOA_SEP_1_QGAS_num_num,GJOA_SEP_1_QGAS_var,B2_PBH_expand,B2_PBH_mea,B2_PBH_med,B2_PBH_num_nan,B2_PBH_num_num,B2_PBH_var,D3_PDC_expand,D3_PDC_mea,D3_PDC_med,D3_PDC_num_nan,D3_PDC_num_num,D3_PDC_var,E1_CHK_expand,E1_CHK_mea,E1_CHK_med,E1_CHK_num_nan,E1_CHK_num_num,E1_CHK_var,D3_PBH_expand,D3_PBH_mea,D3_PBH_med,D3_PBH_num_nan,D3_PBH_num_num,D3_PBH_var,F1_QGAS_expand,F1_QGAS_mea,F1_QGAS_med,F1_QGAS_num_nan,F1_QGAS_num_num,F1_QGAS_var,B2_PDC_expand,B2_PDC_mea,B2_PDC_med,B2_PDC_num_nan,B2_PDC_num_num,B2_PDC_var,F1_PBH_expand,F1_PBH_mea,F1_PBH_med,F1_PBH_num_nan,F1_PBH_num_num,F1_PBH_var,B2_CHK_expand,B2_CHK_mea,B2_CHK_med,B2_CHK_num_nan,B2_CHK_num_num,B2_CHK_var,E1_QGAS_expand,E1_QGAS_mea,E1_QGAS_med,E1_QGAS_num_nan,E1_QGAS_num_num,E1_QGAS_var,E1_PBH_expand,E1_PBH_mea,E1_PBH_med,E1_PBH_num_nan,E1_PBH_num_num,E1_PBH_var,F1_PDC_expand,F1_PDC_mea,F1_PDC_med,F1_PDC_num_nan,F1_PDC_num_num,F1_PDC_var,F1_CHK_expand,F1_CHK_mea,F1_CHK_med,F1_CHK_num_nan,F1_CHK_num_num,F1_CHK_var,D3_CHK_expand,D3_CHK_mea,D3_CHK_med,D3_CHK_num_nan,D3_CHK_num_num,D3_CHK_var
151,1409386870000.0,1409468910000.0,0.0,92.71910552419357,92.704035,0.0,248.0,0.005818602494080054,0.0,0.0,0.0,0.0,140.0,0.0,0.0,142.99247242798353,142.9832,0.0,243.0,0.0005552580463683167,0.0,83.38997513980468,83.37535,0.0,71886.0,0.022539455201707484,0.0,144.81785846774193,144.8087,0.0,248.0,0.0005273337186199209,0.0,110.75606882591092,110.7168,0.0,247.0,0.03282072441279152,0.0,0.0,0.0,0.0,7434.0,0.0,0.0,235643.38905245007,235598.4,0.0,15081.0,6385114.3871721085,0.0,174.57745072519086,174.5775,0.0,2620.0,0.0001477852322985222,0.0,75.93353448344499,75.91406,0.0,72848.0,0.035046702106223404,0.0,43.41099313470415,43.41232,0.0,2383.0,2.1016743635653354e-05,0.0,171.4059199846567,171.4055,0.0,2607.0,0.00018815398112749935,0.0,76262.266743838,76225.0284,0.0,7457.0,1248944.941774715,0.0,75.6446932563898,75.62494,0.0,72694.0,0.03592222534963749,0.0,115.73321348148149,115.7197,0.0,2700.0,0.0026227712626941055,0.0,0.9358617973042364,0.9358368,0.0,2337.0,7.189385026585466e-07,0.0,160285.69401018493,160250.49599999998,0.0,7462.0,3232216.184007687,0.0,161.3763958919319,161.367,0.0,2702.0,0.0008962814079942531,0.0,83.622055659367,83.60709,0.0,73017.0,0.021005801485901626,0.0,40.286604120389995,40.28695,0.0,2359.0,8.222829058842745e-06,0.0,0.0,0.0,0.0,8680.0,0.0
152,1409468910000.0,1409550950000.0,0.0,92.6136902016129,92.61055,0.0,248.0,0.0009593468245561271,0.0,0.0,0.0,0.0,142.0,0.0,0.0,143.07916487603305,143.0256,0.0,242.0,0.01098801723738132,0.0,83.29591613431613,83.29498,0.0,72039.0,0.001477778757810136,0.0,144.8327726530612,144.8117,0.0,245.0,0.0057105012521448135,0.0,110.65261700404858,110.6572,0.0,247.0,0.003535948617744943,0.0,0.0,0.0,0.0,7418.0,0.0,0.0,235721.598321438,235721.65,0.0,15132.0,1244376.5777621837,0.0,174.53361428027418,174.5335,0.0,2626.0,0.0001682485889145911,0.0,75.83116344037012,75.82863,0.0,72841.0,0.0007189551609841049,0.0,43.411162637215526,43.41306,0.0,2988.0,2.478695977869559e-05,0.0,171.35856685934488,171.3584,0.0,2595.0,0.000177659017303911,0.0,75943.47979841761,75917.9268,0.0,7457.0,1194059.3071355305,0.0,75.54288532599821,75.54025,0.0,72255.0,0.0007230258222475416,0.0,115.58438962686567,115.5817,0.0,2680.0,0.0016101444595622567,0.0,0.934176529480737,0.9353447,0.0,2985.0,6.254993380954296e-05,0.0,160512.95518777642,160476.28799999997,0.0,7461.0,3063356.5351734064,0.0,161.33399051310445,161.3345,0.0,2709.0,3.762923078139185e-05,0.0,83.52690338812974,83.525035,0.0,72450.0,0.0007963208822693691,0.0,40.28316420894526,40.28297,0.0,2996.0,3.2108160965284687e-06,0.0,0.0,0.0,0.0,8629.0,0.0
153,1409553681000.0,1409585020000.0,0.0,92.81184391304349,92.73789,0.0,92.0,0.041779983454253114,0.0,0.0,0.0,0.0,53.0,0.0,0.0,143.13258541666667,143.1482,0.0,96.0,0.016770492078993227,0.0,83.5626541667573,83.4464,0.0,27585.0,0.05869375132548386,0.0,144.73282395833334,144.69934999999998,0.0,96.0,0.01892679307183193,0.0,110.04713478260874,110.0111,0.0,92.0,0.01094904009451805,0.0,0.0,0.0,0.0,2836.0,0.0,0.0,236142.41168450116,236358.2,0.0,5794.0,3852554.113151358,0.0,174.500544612286,174.5006,0.0,993.0,2.3663478021882206e-05,0.0,75.87541696657821,75.894805,0.0,27886.0,0.016296674280782575,0.0,43.66045222886422,43.6605,0.0,1171.0,8.948931534280658e-07,0.0,171.32443350409835,171.3245,0.0,976.0,2.7723170508178566e-05,0.0,75352.40661341292,75355.1163,0.0,2848.0,1275548.3464477507,0.0,75.57936869693694,75.602585,0.0,27750.0,0.01719102596386599,0.0,115.5635936108422,115.5618,0.0,1033.0,0.0021208127181331776,0.0,0.9318412900684933,0.9305228999999999,0.0,1168.0,0.0012124260882309806,0.0,162107.93916631577,162100.272,0.0,2850.0,3211212.8711030004,0.0,161.2369281581485,161.2349,0.0,1037.0,7.234798243208156e-05,0.0,83.8011702135692,83.6526,0.0,27813.0,0.07083707378002846,0.0,40.28179885008518,40.28176,0.0,1174.0,1.3902094954129142e-06,0.0,0.0,0.0,0.0,3322.0,0.0
154,1409585670000.0,1409594281000.0,0.0,88.1569207142857,86.587885,0.0,28.0,70.19787279046375,0.0,0.0,0.0,0.0,14.0,0.0,0.0,142.97336153846152,142.9675,0.0,26.0,0.00027011775147926483,0.0,76.26655032716546,76.39972,0.0,7458.0,0.14801732020504185,0.0,144.65432083333334,144.6526,0.0,24.0,0.0008879866493055191,0.0,107.6516769230769,107.62325000000001,0.0,26.0,0.054617552544378126,0.0,0.0,0.0,0.0,780.0,0.0,0.0,165151.26081504702,164017.9,0.0,1595.0,34461813.74833914,0.0,174.48906370106764,174.489,0.0,281.0,2.095693063664925e-06,0.0,71.52387765845523,71.71192500000001,0.0,7794.0,0.1642462627925285,0.0,43.65823034965035,43.66062,0.0,286.0,0.0017121867698078165,0.0,171.31281758241758,171.3129,0.0,273.0,2.349361188257943e-06,0.0,0.0,0.0,0.0,14.0,0.0,0.0,71.38079109079284,71.57272499999999,0.0,7820.0,0.16677715566897647,0.0,119.11269128919858,119.1577,0.0,287.0,0.022061336265585343,0.0,0.9348920210526316,0.9348946,0.0,285.0,7.691952095217054e-07,0.0,168072.73097318006,168164.352,0.0,783.0,3520154.5977234505,0.0,160.9426,160.9435,0.0,286.0,0.00019305608391607113,0.0,75.66407995839292,75.79878,0.0,7691.0,0.15330848862896723,0.0,0.16831596078187921,0.08895493,0.0,298.0,0.27394873899728006,0.0,0.0,0.0,0.0,860.0,0.0
155,1409606950000.0,1409625880000.0,0.0,113.08605741379309,103.02415,0.0,232.0,824.8040466958881,0.0,0.0,0.0,0.0,32.0,0.0,0.0,143.16356666666667,143.1245,0.0,57.0,0.0041819692397660375,0.0,75.66429206093083,75.66296,0.0,16609.0,0.0016592294896715185,0.0,144.7397903846154,144.7363,0.0,52.0,0.00041894125369824675,0.0,110.9000813559322,110.8984,0.0,59.0,0.001223294059178401,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,156074.54013605442,156141.45,0.0,3528.0,2268126.062980934,0.0,174.47396345514952,174.474,0.0,602.0,9.852850520410326e-06,0.0,71.34253915796194,71.339455,0.0,17232.0,0.0016045987756895324,0.0,42.2484549787234,42.24844,0.0,705.0,9.000238647956749e-07,0.0,171.29848036605657,171.2987,0.0,601.0,8.811295040712387e-06,0.0,162.58437,0.0,0.0,34.0,872311.353153798,0.0,71.21824386114353,71.215,0.0,17140.0,0.0016535958919060368,0.0,119.59235302547772,119.5952,0.0,628.0,0.0024230827456235564,0.0,0.9344849464183381,0.934494,0.0,698.0,9.668276583037917e-07,0.0,159885.83247386757,159889.104,0.0,1722.0,3149609.520423691,0.0,161.31120210355988,161.3114,0.0,618.0,1.3908037646232619e-05,0.0,75.27771595860501,75.28022,0.0,16717.0,0.0010908550364995715,0.0,1.445950981235217,0.07833862,0.0,761.0,19.611078579534873,0.0,0.0,0.0,0.0,2005.0,0.0
156,1409644020000.0,1409662491000.0,0.0,91.2945806779661,91.27544,0.0,59.0,0.0049429215385234015,0.0,0.0,0.0,0.0,33.0,0.0,0.0,143.10643703703704,143.1023,0.0,54.0,0.0034693149245541353,0.0,80.71925944662817,80.664745,0.0,16282.0,0.03151723110844577,0.0,144.658675,144.64974999999998,0.0,56.0,0.0020440561607143947,0.0,121.17113272727275,121.1888,0.0,55.0,0.02021403492892586,0.0,0.0,0.0,0.0,1669.0,0.0,0.0,208549.81598147078,208585.09999999998,0.0,3454.0,1611696.7986270478,0.0,174.45170277777777,174.4519,0.0,576.0,1.0118082561725172e-05,0.0,74.52866899873182,74.49614,0.0,16559.0,0.013999626570457079,0.0,40.08656923943662,40.084810000000004,0.0,710.0,0.0010302012089990079,0.0,171.27873600682594,171.2789,0.0,586.0,1.1659300778112411e-05,0.0,79089.22323682955,79107.9054,0.0,1678.0,1358152.4893305844,0.0,74.29972931343285,74.2674,0.0,16415.0,0.013725681974545378,0.0,115.43043558484348,115.4134,0.0,607.0,0.004880419359748536,0.0,0.9340691011331443,0.9340744,0.0,706.0,1.4042385508769066e-06,0.0,129113.10571428572,129095.76,0.0,1680.0,1850921.8063038047,0.0,162.54135728476822,162.5416,0.0,604.0,3.291767872023534e-05,0.0,81.19230483760686,81.136535,0.0,16380.0,0.030467497788392448,0.0,40.2845375,40.28456,0.0,712.0,1.3243375702250095e-06,0.0,0.0,0.0,0.0,1961.0,0.0
157,1409662491000.0,1409730111000.0,0.0,91.53051541463415,91.53098,0.0,205.0,0.0005240043184866305,0.0,0.0,0.0,0.0,117.0,0.0,0.0,143.0361024752475,143.02589999999998,0.0,202.0,0.002890277766150377,0.0,81.06935059227814,81.06928,0.0,59364.0,0.0007906344492920894,0.0,144.65415365853656,144.6365,0.0,205.0,0.0034439167305175813,0.0,119.73820304568528,119.7411,0.0,197.0,0.0007715208029065741,0.0,0.0,0.0,0.0,6129.0,0.0,0.0,213106.95855070165,213124.5,0.0,12613.0,1643606.9574700953,0.0,174.42502190829086,174.4249,0.0,2159.0,0.0001502743185446215,0.0,74.75727108819628,74.75563,0.0,60320.0,0.0005692980705731231,0.0,40.55732027468153,40.55735,0.0,2512.0,1.0542006013017082e-06,0.0,171.25261956319702,171.2525,0.0,2152.0,0.00013447200111031896,0.0,78816.78527183992,78792.8478,0.0,6147.0,1280731.6452863647,0.0,74.52144879809764,74.51984,0.0,60346.0,0.0005758988330349324,0.0,115.26580666364463,115.25725,0.0,2206.0,0.003996601773365569,0.0,0.9350290865499404,0.9351768,0.0,2513.0,1.483355514988223e-06,0.0,134300.19538321404,134315.952,0.0,6148.0,2060400.5726354036,0.0,162.35307668323543,162.353,0.0,2213.0,7.437790187752081e-05,0.0,81.51497546722783,81.51387,0.0,59639.0,0.0005977859616283915,0.0,40.282564877179084,40.2827,0.0,2524.0,8.26836263319831e-05,0.0,0.0,0.0,0.0,7143.0,0.0
158,1409730440000.0,1409748172000.0,0.0,92.44662745454544,92.4487,0.0,55.0,0.0002528839062479695,0.0,0.0,0.0,0.0,31.0,0.0,0.0,142.93120588235297,142.928,0.0,51.0,0.00027843388696660343,0.0,80.7404598482347,80.73929,0.0,15748.0,0.0008361126936079052,0.0,144.5917769230769,144.58859999999999,0.0,52.0,3.289946745562484e-05,0.0,119.65226792452832,119.676,0.0,53.0,0.0286579833107869,0.0,0.0,0.0,0.0,1602.0,0.0,0.0,209786.33279830407,209808.1,0.0,3302.0,2091318.058739535,0.0,174.398048409894,174.3979,0.0,566.0,1.0239776623505627e-05,0.0,74.548154782113,74.54649,0.0,15788.0,0.0006115974360495606,0.0,40.55979006557378,40.55746,0.0,610.0,0.003332753706553077,0.0,171.2270621478873,171.2268,0.0,568.0,8.563760879539309e-06,0.0,75409.29835831266,75375.3123,0.0,1612.0,1079448.3785114822,0.0,74.31950417338838,74.31763,0.0,15745.0,0.0006347304000804489,0.0,115.39863863247865,115.3992,0.0,585.0,1.3728866505955788e-05,0.0,0.9360353849757673,0.9360008,0.0,619.0,6.824475197581235e-07,0.0,134455.1775483871,134405.568,0.0,1612.0,2081573.3201217894,0.0,162.32841937716262,162.3289,0.0,578.0,9.003021276086138e-05,0.0,81.12174225024,81.12059,0.0,15625.0,0.00054587959496202,0.0,39.12718709265176,39.12565,0.0,626.0,0.0008088524190233602,0.0,0.0,0.0,0.0,1813.0,0.0
159,1409749422000.0,1409826742000.0,0.0,93.20599004424778,93.20449500000001,0.0,226.0,0.00038915776681219523,0.0,0.0,0.0,0.0,130.0,0.0,0.0,142.84961603375527,142.8523,0.0,237.0,0.0017206170424967897,0.0,82.81735014898786,82.81366,0.0,67925.0,0.0015958906143524825,0.0,144.57611594827588,144.5797,0.0,232.0,0.00021166047841108908,0.0,112.83614978723404,112.8383,0.0,235.0,0.006251494670167448,0.0,0.0,0.0,0.0,7009.0,0.0,0.0,226445.25380544527,226448.2,0.0,14361.0,1659480.7770360375,0.0,174.36748943319836,174.3676,0.0,2470.0,0.0001979229774115252,0.0,75.80932045682475,75.80315,0.0,68801.0,0.0016716603331774545,0.0,42.70984146240989,42.70947,0.0,2913.0,0.0006901624391933172,0.0,171.19858608058607,171.1982,0.0,2457.0,0.0001722322686023784,0.0,72496.2548981218,72468.55200000001,0.0,7028.0,1114351.0878110502,0.0,75.54540037185137,75.539235,0.0,68522.0,0.0016779355582517339,0.0,115.55890914465905,115.5592,0.0,2537.0,0.0005815597114087176,0.0,0.9369707353185595,0.9369431,0.0,2888.0,9.253972027207447e-07,0.0,154697.412515505,154656.96,0.0,7030.0,2909215.8705119253,0.0,161.4678719512195,161.4651,0.0,2542.0,0.0005391707907639431,0.0,83.01674041405803,83.01231,0.0,68203.0,0.0011992660938038935,0.0,39.12457678070476,39.12453,0.0,2923.0,1.6317695540306449e-06,0.0,0.0,0.0,0.0,8168.0,0.0
160,1409829860000.0,1409850480000.0,0.0,93.36553177419356,93.34641500000001,0.0,62.0,0.0027401815049167525,0.0,0.0,0.0,0.0,37.0,0.0,0.0,142.80050847457628,142.7987,0.0,59.0,1.4901114622234859e-05,0.0,83.3031520631404,83.25729,0.0,18055.0,0.016052935613993246,0.0,144.57401612903226,144.57344999999998,0.0,62.0,1.6524901144653374e-05,0.0,109.1135508474576,109.1023,0.0,59.0,0.008207922160298859,0.0,0.0,0.0,0.0,1869.0,0.0,0.0,235202.53491525422,235177.1,0.0,3835.0,1924454.4881603257,0.0,174.3347519877676,174.33474999999999,0.0,654.0,1.2920661186392337e-05,0.0,75.84290781279013,75.78128,0.0,18311.0,0.023460596093173625,0.0,44.12144057142857,44.12178,0.0,770.0,7.069114668645513e-05,0.0,171.16810591805765,171.1676,0.0,659.0,1.082802263972286e-05,0.0,71703.71645731057,71703.246,0.0,1874.0,1086492.5788663335,0.0,75.55696111689309,75.495575,0.0,18256.0,0.023746395133278177,0.0,115.55469051851853,115.5475,0.0,675.0,0.00031186536195336727,0.0,0.9382342265971317,0.9382858,0.0,767.0,6.701544931908988e-07,0.0,164269.049344,164247.16799999998,0.0,1875.0,3442278.5930182002,0.0,160.9899194117647,160.98615,0.0,680.0,0.00022113912318338837,0.0,83.44157974801858,83.39219,0.0,18295.0,0.014887522206752579,0.0,39.12456529182879,39.12453,0.0,771.0,1.2030980665867179e-06,0.0,0.0,0.0,0.0,2177.0,0.0
161,1409852400000.0,1409902632000.0,0.0,93.25839012578616,93.25489,0.0,159.0,0.0006433485471539497,0.0,0.0,0.0,0.0,84.0,0.0,0.0,79.72050493421052,79.79218,0.0,152.0,0.071771954296048,0.0,83.05073440377376,83.04527,0.0,44094.0,0.002945293726236567,0.0,144.59670067567566,144.59425,0.0,148.0,0.00034324060765157633,0.0,109.78718466666668,109.7875,0.0,150.0,0.0018174979648888916,0.0,0.0,0.0,0.0,4548.0,0.0,0.0,233688.53546274427,233691.5,0.0,9314.0,1880081.7297935,0.0,174.31145365551424,174.3115,0.0,1614.0,8.175580757897451e-05,0.0,75.82434098346738,75.81754,0.0,44760.0,0.0035789404746002624,0.0,43.66571520107239,43.66576,0.0,1865.0,1.8078528416071043e-06,0.0,171.14205215189872,171.1415,0.0,1580.0,6.0099811825030996e-05,0.0,71919.299804205,71904.4767,0.0,4566.0,1028593.2318429045,0.0,75.3686709025685,75.36225,0.0,44462.0,0.003577197009762942,0.0,115.4911539067232,115.4897,0.0,1651.0,0.0003196047500312778,0.0,0.9381615633652822,0.9381447,0.0,1878.0,7.684023837910163e-07,0.0,162554.3870991464,162536.16,0.0,4569.0,3167948.462763428,0.0,161.0309127261761,161.031,0.0,1658.0,0.00017404974757399605,0.0,83.20237877613417,83.19696,0.0,44482.0,0.002406151333639961,0.0,39.12395022921108,39.12367,0.0,1876.0,0.00011353713102422022,0.0,-7.6923070000000004,-7.692307,0.0,5280.0,7.888609052210118e-31
162,1409908190000.0,1409980432000.0,0.0,92.53359063063063,92.535255,0.0,222.0,0.0003043904545572686,0.0,0.0,0.0,0.0,130.0,0.0,0.0,80.11759165137615,80.12297000000001,0.0,218.0,0.003235025614704185,0.0,83.8587820016769,83.85942,0.0,63212.0,0.0010759193978489509,0.0,144.6858108108108,144.70974999999999,0.0,222.0,0.0029425459191623846,0.0,107.99769178082192,107.9857,0.0,219.0,0.022968529886782996,0.0,0.0,0.0,0.0,6541.0,0.0,0.0,240700.5375523325,240703.45,0.0,13376.0,1166797.0099601874,0.0,174.26987929839757,174.2702,0.0,2309.0,0.0001683356996376828,0.0,76.34359112228172,76.34092,0.0,64057.0,0.0005155516811311673,0.0,44.82685320900774,44.82838,0.0,2842.0,0.0035123930954728522,0.0,171.10468846487424,171.1057,0.0,2306.0,0.00014151879148553492,0.0,74638.83366551934,74614.3107,0.0,6566.0,1175229.8584161354,0.0,75.87274868944753,75.87013,0.0,63767.0,0.0005262043702538485,0.0,115.21938850085179,115.2189,0.0,2348.0,0.0007165973635106488,0.0,0.9365268252889667,0.9364967,0.0,2855.0,8.758660938613461e-07,0.0,166793.32728401828,166729.87199999997,0.0,6570.0,3601548.3828366166,0.0,160.7643999159664,160.76295,0.0,2380.0,0.0005798446722618496,0.0,84.0259389341194,84.02587,0.0,64116.0,0.0004217930735597614,0.0,40.580223970588236,40.57996,0.0,2856.0,5.4517677441711736e-05,0.0,-7.692307,-7.692307,0.0,7832.0,0.0
163,1409985553000.0,1410034662625.0,0.0,92.83259102739727,92.833405,0.0,146.0,0.00016282125853350882,0.0,0.0,0.0,0.0,83.0,0.0,0.0,80.26299583892617,80.26356,0.0,149.0,0.0005514010242962198,0.0,80.65056517801983,80.66145,0.0,43057.0,0.002135814454640604,0.0,144.683013986014,144.6827,0.0,143.0,5.909532886693252e-05,0.0,117.29731379310347,117.2952,0.0,145.0,0.0006880553959571656,0.0,0.0,0.0,0.0,4447.0,0.0,0.0,214159.96917342689,214174.1,0.0,9122.0,1763248.679078225,0.0,174.22955484496126,174.2293,0.0,1548.0,7.508559022143935e-05,0.0,74.31002093368834,74.31247,0.0,43944.0,0.0010401894817674946,0.0,40.561416468085106,40.56142,0.0,1880.0,1.1944171000453077e-06,0.0,171.06718906547997,171.067,0.0,1573.0,6.0860134727431316e-05,0.0,73379.1081798387,73358.4612,0.0,4464.0,1129823.950016322,0.0,73.90194460885762,73.9045,0.0,43488.0,0.001052056817231113,0.0,115.23743773234202,115.238,0.0,1614.0,0.00011006248581187894,0.0,0.9347700774603175,0.934803,0.0,1890.0,9.230705054707994e-07,0.0,141505.90103650614,141479.424,0.0,4465.0,2314797.26286817,0.0,161.81025174346203,161.811,0.0,1606.0,1.5707839426093306e-05,0.0,80.9221822761194,80.92593,0.0,43684.0,0.0009378995930085491,0.0,38.387481935654,38.38747,0.0,1896.0,2.3881896604164506e-06,0.0,-7.692307000000001,-7.692307,0.0,5228.0,3.1554436208840472e-30
164,1410034662625.0,1410083772250.0,0.0,92.81392156862745,92.813,0.0,153.0,0.00019994206420607944,0.0,0.0,0.0,0.0,86.0,0.0,0.0,80.3372723489933,80.3385,0.0,149.0,0.0003395628824017257,0.0,80.64265107732828,80.64656,0.0,43283.0,0.00144326901183985,0.0,144.6567774834437,144.6565,0.0,151.0,5.707671154774082e-05,0.0,117.28913116883118,117.2918,0.0,154.0,0.0007518139635689023,0.0,0.0,0.0,0.0,4449.0,0.0,0.0,214098.6554798285,214103.1,0.0,9097.0,1395643.2546014434,0.0,174.19964341432225,174.1992,0.0,1564.0,7.213501417360939e-05,0.0,74.3082187116382,74.30704,0.0,43761.0,0.0005038726578177413,0.0,40.56059219539584,40.56076,0.0,1781.0,2.6719648040437986e-06,0.0,171.03933450704227,171.03895,0.0,1562.0,6.691063384790477e-05,0.0,73241.52008051076,73195.5111,0.0,4464.0,1068829.5717822367,0.0,73.89921743399529,73.89796,0.0,43406.0,0.0005167218559691839,0.0,115.19511026592454,115.1946,0.0,1617.0,0.00018259798984889203,0.0,0.935469602020202,0.9353676,0.0,1782.0,1.4889796818141077e-06,0.0,141459.3683637178,141423.07200000001,0.0,4465.0,2246282.193511084,0.0,161.7893419415059,161.7892,0.0,1607.0,5.3186181171433204e-05,0.0,80.91250870562861,80.90882,0.0,43581.0,0.0005203919432340817,0.0,38.38793883897317,38.38798,0.0,1714.0,4.218083541165085e-06,0.0,-7.692307,-7.692307,0.0,5078.0,0.0
165,1410083772250.0,1410132881875.0,0.0,92.7896167785235,92.79148,0.0,149.0,0.00023943415338048045,0.0,0.0,0.0,0.0,84.0,0.0,0.0,80.40526673333333,80.411145,0.0,150.0,0.00040700099399555305,0.0,80.64191851026365,80.64509,0.0,43162.0,0.0009959596951394749,0.0,144.6308957746479,144.6307,0.0,142.0,4.978392580836324e-05,0.0,117.27003112582783,117.2746,0.0,151.0,0.0009441063821762157,0.0,0.0,0.0,0.0,4444.0,0.0,0.0,213973.54820997146,213948.4,0.0,9106.0,1725892.1275484106,0.0,174.17034076633166,174.1703,0.0,1592.0,6.871465092027602e-05,0.0,74.29944790686554,74.29836,0.0,43915.0,0.0005261611063007887,0.0,40.55922619473684,40.56074,0.0,1900.0,1.7400495256814206e-05,0.0,171.02551692708334,171.0241,0.0,1536.0,3.536723951551169e-05,0.0,73128.12948185483,73112.7738,0.0,4464.0,1069478.0801130906,0.0,73.89039598354024,73.88934,0.0,43257.0,0.0005356562956372449,0.0,115.1505680099194,115.15,0.0,1613.0,0.00014982567223300656,0.0,0.9367815576677315,0.9364967,0.0,1878.0,0.00011403375461942735,0.0,141443.83018360948,141420.09600000002,0.0,4466.0,2268172.5405065063,0.0,161.7623122971286,161.7634,0.0,1602.0,8.432034191421688e-05,0.0,80.90200292666115,80.902035,0.0,43524.0,0.00044908121901484,0.0,38.38733782631579,38.38715,0.0,1900.0,6.054026590886639e-06,0.0,-7.6923070000000004,-7.692307,0.0,5216.0,7.888609052210118e-31
166,1410132881875.0,1410181991500.0,0.0,92.7660050340136,92.76636,0.0,147.0,0.00016920589166552252,0.0,0.0,0.0,0.0,82.0,0.0,0.0,80.47167476190477,80.47392,0.0,147.0,0.0004449712276644062,0.0,80.63523010923511,80.63982,0.0,43118.0,0.0011073158081772228,0.0,144.606006,144.6061,0.0,150.0,4.7502163999986294e-05,0.0,117.24670197368421,117.25014999999999,0.0,152.0,0.0010070057197887703,0.0,0.0,0.0,0.0,4449.0,0.0,0.0,213909.81838283828,213895.15,0.0,9090.0,1728314.1007456793,0.0,174.1412160203433,174.1414,0.0,1573.0,6.658330342488675e-05,0.0,74.29799663995787,74.29836,0.0,43681.0,0.0005543102743881008,0.0,40.55595111426947,40.55764,0.0,1759.0,2.2123409332592695e-05,0.0,171.0034640992998,171.0039,0.0,1571.0,6.90422757482525e-05,0.0,73060.86017436702,73072.0146,0.0,4463.0,1108859.2823751552,0.0,73.88938790810073,73.88978,0.0,43243.0,0.0005677338254831254,0.0,115.10761554307116,115.1064,0.0,1602.0,0.00014144824155900342,0.0,0.93100209535284,0.9305,0.0,1743.0,6.552819647660564e-06,0.0,141425.34324048366,141376.416,0.0,4466.0,2290277.110262938,0.0,161.733647230865,161.7349,0.0,1607.0,6.906820483966545e-05,0.0,80.89459222199176,80.89576,0.0,43389.0,0.0004974762349046477,0.0,38.3902171280873,38.38921,0.0,1741.0,1.141007917313951e-05,0.0,-7.6923070000000004,-7.692307,0.0,5072.0,7.888609052210118e-31
167,1410181991500.0,1410231101125.0,0.0,92.74483744966442,92.74385,0.0,149.0,0.0003507250404756367,0.0,0.0,0.0,0.0,88.0,0.0,0.0,81.76472581005586,75.7776,0.0,179.0,168.03509104748247,0.0,80.6371146290319,80.63264,0.0,43063.0,0.00275882360350298,0.0,144.58123040540542,144.58185,0.0,148.0,5.148076470052406e-05,0.0,117.22156249999999,117.224,0.0,144.0,0.0012073865104166286,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,213798.63965877824,213798.30000000002,0.0,9085.0,2040930.6732571204,0.0,174.11277548957676,174.1129,0.0,1583.0,6.562339165860165e-05,0.0,74.31768383505579,74.30859,0.0,43736.0,0.0035570937171173866,0.0,40.55389508583691,40.55584,0.0,1864.0,2.1147234434690674e-05,0.0,170.97424131126672,170.9741,0.0,1571.0,6.602568357657178e-05,0.0,72836.71588285908,72837.639,0.0,4463.0,1120936.500204712,0.0,73.89434362984812,73.8858,0.0,43393.0,0.0033350179652423774,0.0,115.06528408949656,115.0654,0.0,1609.0,0.0001695862477881357,0.0,0.9316187499729291,0.9311333,0.0,1847.0,4.333503364849753e-06,0.0,141392.1127632699,141377.76,0.0,4465.0,2242752.038720204,0.0,161.70410335820895,161.7055,0.0,1608.0,9.33434215582539e-05,0.0,80.89415895300031,80.88728,0.0,43362.0,0.002235488788941154,0.0,38.39105711279007,38.39116,0.0,1853.0,3.1217991653676603e-06,0.0,-7.4687836350142724,-7.692307,0.0,5255.0,2.6313942472812752
